species,stench,sound,intelligence,weight,height,strength,heat,magic,flight,bribe
orc,561.0,85.0,32.125,319.8,345.64207725274764,85.0,14.215909090909092,0,0,0.0
halfling,102.0,17.0,170.32000000000002,156.0,167.22630067120033,27.5,22.131818181818183,0,0,0.0
human,201.0,21.5,131.72500000000002,303.0,333.25751739457763,81.5,30.53636363636364,0,0,3138.0
lizard,327.0,52.0,111.805,351.3,335.029010115347,81.0,7.668181818181819,0,1,0.0
halfling,90.0,8.5,144.175,103.5,173.74095548282577,32.0,28.386363636363637,0,0,0.0
orc,543.0,80.5,34.615,443.70000000000005,379.11479686099466,95.5,14.50909090909091,0,0,0.0
winged_rat,420.0,42.5,28.39,338.7,344.3315074208159,88.5,38.25681818181818,0,1,0.0
halfling,60.0,17.5,165.34,101.4,155.09921283214632,23.5,22.718181818181822,0,0,0.0
winged_rat,387.0,35.5,70.72,380.7,361.0388635834188,81.0,33.175000000000004,0,1,0.0
human,105.0,28.5,242.53000000000003,126.60000000000001,156.0035923480356,33.5,28.386363636363637,1,0,6728.0
winged_rat,408.0,39.5,73.21000000000001,370.2,388.5789020147126,61.0,40.40681818181819,0,1,0.0
human,156.0,23.0,134.215,227.4,241.32364895875696,61.5,30.34090909090909,0,0,3449.0
halfling,120.0,8.0,125.50000000000001,135.0,182.34900690406047,16.5,30.829545454545457,0,0,0.0
human,132.0,21.5,230.08,166.5,232.4858997594129,53.5,25.747727272727275,1,0,6226.0
lizard,321.0,25.5,110.56,311.40000000000003,314.82950626365454,84.0,4.834090909090909,0,0,0.0
halfling,6.0,11.0,132.97,72.0,152.73846914463743,21.0,26.920454545454547,0,0,0.0
lizard,366.0,15.5,140.44,330.3,324.92626387382575,80.5,4.443181818181818,0,0,0.0
winged_rat,369.0,47.5,52.045,326.1,338.5058015210961,82.0,36.790909090909096,0,1,0.0
lizard,300.0,42.5,131.72500000000002,336.6,330.38765217419956,89.0,6.300000000000001,0,0,0.0
halfling,84.0,9.5,170.32000000000002,67.80000000000001,118.63115860677745,33.5,27.702272727272728,0,0,0.0
orc,570.0,83.0,28.39,384.90000000000003,343.8462077426279,97.5,14.118181818181819,0,0,0.0
halfling,114.0,4.0,150.4,46.8,187.1705318328528,29.5,32.19772727272728,0,0,0.0
winged_rat,402.0,40.5,40.84,336.6,346.22169180568085,79.5,34.93409090909091,0,1,0.0
human,141.0,30.5,161.60500000000002,273.6,317.17025907947937,84.5,27.995454545454546,0,0,4380.0
human,27.0,31.0,135.46,252.60000000000002,271.08099584120924,66.0,24.96590909090909,0,0,4070.0
orc,546.0,80.0,33.370000000000005,368.1,357.29583332058263,100.0,17.929545454545455,0,0,0.0
halfling,54.0,13.5,139.19500000000002,111.9,186.23906346847434,20.5,29.265909090909094,0,0,0.0
winged_rat,405.0,32.0,64.495,359.7,365.37926925089505,92.5,34.93409090909091,0,1,0.0
halfling,42.0,8.5,179.03500000000003,153.9,187.43581509350997,13.5,26.138636363636365,0,0,0.0
winged_rat,390.0,48.0,57.025000000000006,357.6,353.798563510582,59.0,33.175000000000004,0,1,0.0
winged_rat,408.0,38.0,25.900000000000002,368.1,362.0610113231161,83.0,41.48181818181819,0,1,0.0
human,120.0,45.5,124.25500000000001,233.70000000000002,265.850508030765,61.5,30.438636363636366,0,0,3533.0
lizard,303.0,24.5,118.03000000000002,429.0,359.26258854193225,74.5,4.052272727272728,0,1,0.0
halfling,69.0,6.0,184.01500000000001,128.7,217.76626748130053,14.0,24.96590909090909,0,0,0.0
winged_rat,378.0,28.5,22.165000000000003,359.7,388.58705857296934,62.5,38.74545454545455,0,1,0.0
human,108.0,23.5,237.55,223.20000000000002,279.1866337091086,41.5,28.581818181818186,1,0,6527.0
winged_rat,417.0,42.5,35.86,332.40000000000003,302.00479887681576,64.0,35.81363636363636,0,1,0.0
halfling,57.0,21.5,127.99000000000001,57.3,160.73959268808548,18.0,26.822727272727274,0,0,0.0
lizard,378.0,27.5,137.95000000000002,368.1,329.45631799510437,73.0,4.345454545454546,0,1,0.0
human,159.0,43.0,136.705,284.1,289.17638541940534,50.5,33.663636363636364,0,0,3616.0
halfling,33.0,0.5,141.685,172.8,183.5048333525998,19.0,28.875,0,0,0.0
orc,453.0,75.0,48.31,450.0,393.34770746007456,92.0,15.975000000000001,0,0,0.0
human,141.0,28.5,127.99000000000001,198.0,248.38829838174655,60.0,26.920454545454547,0,0,3394.0
human,141.0,19.5,221.365,267.3,295.5804741215487,43.5,25.650000000000002,1,0,5830.0
halfling,45.0,0.0,145.42000000000002,36.3,107.64882545394974,12.0,22.131818181818183,0,0,0.0
halfling,54.0,12.0,156.625,122.4,182.1461962775901,28.5,30.63409090909091,0,0,0.0
winged_rat,417.0,41.0,84.415,334.5,351.4098474744124,67.5,40.50454545454546,0,1,0.0
lizard,321.0,22.0,126.745,336.6,335.23735801931525,78.0,6.1045454545454545,0,0,0.0
winged_rat,426.0,34.0,65.74000000000001,349.2,302.0996080241388,70.0,37.96363636363637,0,1,0.0
lizard,252.0,33.0,152.89000000000001,324.0,312.465164816116,65.5,9.720454545454546,0,0,0.0
winged_rat,456.0,36.5,33.370000000000005,393.3,345.89293913632946,78.5,35.91136363636364,0,1,0.0
halfling,99.0,10.5,126.745,156.0,219.82985376895684,13.0,26.138636363636365,0,0,0.0
halfling,69.0,3.0,150.4,141.3,182.9033009176966,21.5,23.890909090909094,0,0,0.0
halfling,45.0,6.5,129.235,46.8,145.16095465244737,24.5,27.213636363636365,0,0,0.0
halfling,18.0,14.0,132.97,72.0,139.62321889012375,18.0,24.672727272727276,0,0,0.0
halfling,21.0,13.0,141.685,124.5,190.69625284162686,27.5,28.679545454545455,0,0,0.0
halfling,78.0,1.0,146.66500000000002,76.2,130.1073059927917,25.5,24.672727272727276,0,0,0.0
human,111.0,39.0,131.72500000000002,254.70000000000002,299.6600581431015,55.5,27.01818181818182,0,0,3741.0
orc,543.0,83.5,30.880000000000003,326.1,340.4931343022752,100.0,15.290909090909093,0,0,0.0
human,117.0,38.0,146.66500000000002,340.8,346.5990972149903,68.5,29.46136363636364,0,0,4155.0
human,150.0,25.5,208.91500000000002,170.70000000000002,265.47452706846525,40.0,30.92727272727273,1,0,5581.0
lizard,342.0,41.5,121.76500000000001,363.90000000000003,350.5964002172476,80.0,5.029545454545454,0,1,0.0
halfling,81.0,8.5,147.91000000000003,101.4,170.23351429705593,21.0,24.86818181818182,0,0,0.0
human,96.0,27.5,137.95000000000002,265.20000000000005,279.68555311975155,71.5,33.85909090909091,0,0,3787.0
winged_rat,429.0,31.5,55.78,315.6,307.0398330480824,63.0,36.69318181818182,0,1,0.0
human,207.0,33.5,134.215,237.9,269.4262691667741,60.0,31.513636363636365,0,0,3300.0
halfling,24.0,14.5,132.97,141.3,191.9481172281969,32.5,23.40227272727273,0,0,0.0
halfling,54.0,21.5,154.13500000000002,90.9,168.88798703894864,20.5,27.311363636363637,0,0,0.0
winged_rat,375.0,38.5,53.290000000000006,353.40000000000003,360.8153312305539,68.5,32.58863636363637,0,1,0.0
orc,570.0,78.0,33.370000000000005,450.0,413.96283555107135,95.5,14.900000000000002,0,0,0.0
orc,531.0,74.5,10.96,426.90000000000003,431.7085541422232,91.0,14.313636363636366,0,0,0.0
halfling,54.0,7.0,154.13500000000002,46.8,121.47213162817792,11.0,28.679545454545455,0,0,0.0
human,234.0,28.5,135.46,294.6,338.5679367215497,57.0,30.53636363636364,0,0,3175.0
halfling,60.0,9.0,139.19500000000002,99.3,191.6773896914742,21.5,23.69545454545455,0,0,0.0
halfling,81.0,14.0,140.44,97.2,109.54818244983075,17.5,28.679545454545455,0,0,0.0
winged_rat,384.0,42.0,49.55500000000001,351.3,391.7667195143654,92.5,35.81363636363636,0,1,0.0
human,264.0,37.5,116.78500000000001,206.4,239.8711024262084,62.5,29.559090909090912,0,0,2537.0
halfling,75.0,20.5,145.42000000000002,141.3,187.9754214595011,27.0,26.138636363636365,0,0,0.0
winged_rat,348.0,33.5,54.535000000000004,315.6,295.24423333792043,91.0,35.61818181818182,0,1,0.0
winged_rat,336.0,37.5,22.165000000000003,370.2,370.20560689314783,76.5,37.08409090909091,0,1,0.0
halfling,144.0,9.5,165.34,95.10000000000001,153.6885990714875,24.5,35.61818181818182,0,0,0.0
winged_rat,372.0,48.5,52.045,374.40000000000003,328.41611762173966,71.5,40.7,0,1,0.0
halfling,24.0,7.0,149.155,164.4,217.69983249434938,23.5,28.875,0,0,0.0
orc,534.0,83.5,3.49,445.8,409.50343230016347,98.0,14.118181818181819,0,0,0.0
winged_rat,381.0,43.0,63.25000000000001,349.2,342.03846675537454,90.0,34.64090909090909,0,1,0.0
human,54.0,19.5,125.50000000000001,237.9,293.0904737835966,68.0,30.24318181818182,0,0,3586.0
orc,582.0,74.5,19.675,338.7,349.5533950376599,96.5,18.222727272727276,0,0,0.0
human,33.0,49.0,160.36,256.8,261.60462817432585,75.0,27.60454545454546,0,0,4900.0
orc,573.0,86.5,24.655,447.90000000000003,398.62173410698466,,16.561363636363637,0,0,0.0
human,114.0,25.0,237.55,233.70000000000002,273.2526137752694,42.5,24.184090909090912,1,0,6498.0
halfling,54.0,24.5,154.13500000000002,74.1,136.48558057047214,24.5,25.454545454545453,0,0,0.0
halfling,75.0,11.5,135.46,126.60000000000001,200.6733789967849,22.5,26.33409090909091,0,0,0.0
human,195.0,34.0,142.93,248.4,291.20066946251717,61.0,28.875,0,0,3660.0
orc,573.0,71.0,23.410000000000004,450.0,377.9351821672918,100.0,14.118181818181819,0,0,0.0
human,183.0,42.0,139.19500000000002,225.3,267.20066040498443,61.5,28.77727272727273,0,0,3660.0
lizard,339.0,31.5,127.99000000000001,372.3,374.7214896347749,84.0,7.863636363636363,0,1,0.0
winged_rat,390.0,48.0,52.045,347.1,350.52005507671714,69.5,36.20454545454545,0,1,0.0
orc,582.0,72.0,29.635,363.90000000000003,299.87545917640443,97.5,16.365909090909092,0,0,0.0
orc,561.0,72.5,25.900000000000002,443.70000000000005,389.70604321283423,94.5,14.704545454545455,0,0,0.0
orc,510.0,80.5,32.125,319.8,304.7936505803299,98.5,16.072727272727274,0,0,0.0
lizard,363.0,16.0,135.46,321.90000000000003,312.15408356311826,72.5,5.909090909090909,0,0,0.0
human,147.0,21.5,192.73000000000002,212.70000000000002,223.51209874911046,60.0,27.213636363636365,1,0,5128.0
halfling,24.0,13.0,155.38000000000002,72.0,178.25477565291186,29.5,29.754545454545458,0,0,0.0
orc,513.0,80.0,38.35,370.2,356.5724389279923,95.5,14.80227272727273,0,0,0.0
orc,480.0,78.5,25.900000000000002,347.1,362.47492231614325,96.5,18.222727272727276,0,0,0.0
halfling,87.0,11.0,132.97,141.3,187.51875390509133,25.5,29.754545454545458,0,0,0.0
winged_rat,369.0,37.0,63.25000000000001,319.8,307.4877892027144,68.0,31.513636363636365,0,1,0.0
orc,489.0,78.0,1.0,347.1,352.37954204745995,98.5,14.606818181818182,0,0,0.0
orc,579.0,84.5,9.715,450.0,385.8781727655964,100.0,15.193181818181818,0,0,0.0
orc,600.0,83.0,25.900000000000002,395.40000000000003,368.21651522289136,88.0,17.34318181818182,0,0,0.0
halfling,42.0,15.0,156.625,164.4,214.5539544556985,14.5,31.70909090909091,0,0,0.0
halfling,9.0,13.0,157.87,42.6,123.97789897202703,28.5,29.656818181818185,0,0,0.0
human,237.0,35.0,136.705,206.4,246.65680781117635,52.0,27.40909090909091,0,0,3321.0
halfling,117.0,9.5,164.09500000000003,107.7,173.60795695023612,18.5,25.845454545454547,0,0,0.0
winged_rat,393.0,38.0,63.25000000000001,334.5,287.84561786954976,65.0,36.009090909090915,0,1,0.0
human,237.0,26.5,145.42000000000002,248.4,256.261592141744,58.5,20.95909090909091,0,0,3513.0
lizard,252.0,44.5,134.215,380.7,360.00071578891334,86.0,7.961363636363637,0,1,0.0
lizard,306.0,22.5,147.91000000000003,424.8,382.30472107122597,69.0,4.931818181818182,0,1,0.0
winged_rat,402.0,39.5,53.290000000000006,353.40000000000003,348.85978236559646,85.0,29.754545454545458,0,1,0.0
halfling,81.0,22.5,149.155,65.7,141.31788806940028,23.5,23.40227272727273,0,0,0.0
winged_rat,408.0,30.5,64.495,355.5,278.69993185063714,90.0,39.331818181818186,0,1,0.0
human,102.0,26.0,230.08,219.0,256.13702088577605,47.5,22.03409090909091,1,0,6400.0
halfling,30.0,16.5,156.625,63.6,144.94158600910666,14.5,27.115909090909096,0,0,0.0
human,168.0,36.5,156.625,296.7,340.76224206665233,65.5,30.731818181818184,0,0,4145.0
human,144.0,25.5,232.57000000000002,229.5,275.64521948831356,52.0,34.93409090909091,1,0,6247.0
lizard,300.0,28.5,100.60000000000001,330.3,310.6740307028613,88.0,5.615909090909091,0,0,0.0
orc,522.0,84.5,8.47,351.3,372.81238037129566,96.0,15.681818181818182,0,0,0.0
winged_rat,375.0,41.5,53.290000000000006,349.2,315.2913347326717,89.5,34.836363636363636,0,1,0.0
lizard,360.0,46.5,145.42000000000002,328.2,334.2588566552001,65.5,7.4727272727272736,0,0,0.0
halfling,69.0,18.0,136.705,158.1,199.0720102956978,17.0,26.725,0,0,0.0
human,132.0,28.0,230.08,221.1,270.3383302128556,47.0,26.920454545454547,1,0,6211.0
orc,600.0,82.0,48.31,441.6,415.6043730536993,100.0,18.418181818181818,0,0,0.0
winged_rat,411.0,38.0,30.880000000000003,336.6,327.3264765849662,92.5,34.73863636363637,0,1,0.0
orc,549.0,72.5,25.900000000000002,342.90000000000003,396.9550205401253,93.5,17.831818181818182,0,0,0.0
halfling,18.0,8.5,142.93,185.4,196.36194739315434,12.5,17.147727272727273,0,0,0.0
human,159.0,29.5,125.50000000000001,271.5,248.41835660051302,58.0,22.425000000000004,0,0,3205.0
halfling,78.0,11.0,137.95000000000002,57.3,159.05867766897188,25.5,23.304545454545455,0,0,0.0
human,102.0,28.5,236.305,177.0,222.29515637832998,44.0,27.897727272727273,1,0,6562.0
halfling,129.0,18.0,154.13500000000002,97.2,199.00351191881504,13.0,28.19090909090909,0,0,0.0
winged_rat,408.0,41.0,45.82000000000001,378.6,380.93962790177375,78.0,29.265909090909094,0,1,0.0
lizard,348.0,33.5,109.31500000000001,391.2,338.523785361294,73.0,7.179545454545456,0,1,0.0
halfling,39.0,8.0,147.91000000000003,114.0,163.34337884020664,13.0,24.575000000000003,0,0,0.0
lizard,327.0,40.5,108.07000000000001,357.6,363.4579196332292,69.5,6.886363636363637,0,1,0.0
winged_rat,411.0,28.5,49.55500000000001,311.40000000000003,305.30261193747486,89.0,34.73863636363637,0,1,0.0
lizard,369.0,35.0,125.50000000000001,424.8,392.15994829653795,57.0,10.013636363636365,0,1,0.0
halfling,57.0,11.0,142.93,69.9,147.07058646473035,23.0,25.25909090909091,0,0,0.0
human,189.0,27.5,146.66500000000002,292.5,264.00814030343565,49.0,28.093181818181822,0,0,3739.0
human,147.0,22.5,205.18,126.60000000000001,208.28201615216318,48.0,27.01818181818182,1,0,5491.0
lizard,297.0,27.5,120.52000000000001,309.3,286.2438794290293,66.0,7.7659090909090915,0,0,0.0
human,183.0,21.0,111.805,214.8,233.5011436142906,62.5,28.581818181818186,0,0,2694.0
human,183.0,32.5,131.72500000000002,240.0,199.20353808236672,76.0,24.28181818181818,0,0,3339.0
halfling,87.0,7.5,169.07500000000002,120.3,157.66452633247349,26.5,25.650000000000002,0,0,0.0
orc,567.0,69.5,8.47,450.0,370.45286182898644,86.5,15.193181818181818,0,0,0.0
halfling,102.0,22.5,149.155,97.2,191.64304033379287,31.0,23.206818181818186,0,0,0.0
human,216.0,29.5,140.44,286.2,264.937968483026,41.5,35.03181818181819,0,0,3412.0
human,180.0,18.0,118.03000000000002,233.70000000000002,217.50641354537242,71.5,28.386363636363637,0,0,2809.0
halfling,39.0,4.5,141.685,122.4,179.40944326950674,16.5,24.184090909090912,0,0,0.0
winged_rat,384.0,31.0,1.0,340.8,326.61996061914766,71.5,33.85909090909091,0,1,0.0
orc,519.0,76.5,38.35,336.6,325.6848281269063,99.5,16.26818181818182,0,0,0.0
human,144.0,31.0,134.215,246.3,277.5307517253035,36.0,27.311363636363637,0,0,3570.0
winged_rat,384.0,44.5,75.7,347.1,341.0270631325318,78.0,37.57272727272727,0,1,0.0
orc,576.0,84.5,38.35,309.3,327.50076149670144,98.5,16.26818181818182,0,0,0.0
orc,600.0,74.0,29.635,441.6,378.3461343239397,89.5,19.49318181818182,0,0,0.0
human,228.0,37.0,135.46,258.9,272.152516077608,67.5,24.86818181818182,0,0,3311.0
lizard,312.0,30.0,136.705,326.1,346.97107414696194,68.5,4.15,0,0,0.0
lizard,354.0,22.0,114.29500000000002,355.5,318.5432397450995,64.0,8.352272727272727,0,1,0.0
lizard,249.0,31.5,123.01,374.40000000000003,383.0841956975103,88.5,7.179545454545456,0,1,0.0
orc,516.0,80.0,30.880000000000003,332.40000000000003,331.2509003295529,95.5,14.606818181818182,0,0,0.0
halfling,87.0,0.0,157.87,59.400000000000006,174.54316819080404,14.0,23.011363636363637,0,0,0.0
lizard,405.0,42.5,106.825,378.6,367.4421264003939,81.0,3.2704545454545455,0,1,0.0
winged_rat,369.0,42.5,78.19000000000001,368.1,343.6025485462276,78.0,35.42272727272728,0,1,0.0
human,189.0,32.5,136.705,240.0,245.7088024270001,54.5,27.213636363636365,0,0,3545.0
winged_rat,414.0,50.5,42.085,351.3,364.92647972812546,60.0,35.91136363636364,0,1,0.0
lizard,324.0,39.5,147.91000000000003,380.7,336.10641171880644,73.0,8.254545454545454,0,1,0.0
orc,519.0,78.0,2.245,414.3,349.3917091380446,100.0,16.65909090909091,0,0,0.0
human,147.0,25.5,123.01,258.9,331.4756969336662,63.5,24.379545454545458,0,0,3268.0
orc,513.0,89.5,33.370000000000005,340.8,354.8975020961669,86.0,16.170454545454547,0,0,0.0
halfling,33.0,16.0,152.89000000000001,147.60000000000002,154.98593028579916,15.5,25.94318181818182,0,0,0.0
winged_rat,360.0,44.5,28.39,342.90000000000003,325.0336588554332,71.0,34.25,0,1,0.0
halfling,63.0,15.0,154.13500000000002,53.1,149.83576853383383,25.0,25.454545454545453,0,0,0.0
orc,540.0,85.5,25.900000000000002,426.90000000000003,430.1702435974006,100.0,18.71136363636364,0,0,0.0
winged_rat,414.0,41.0,45.82000000000001,387.0,325.3846315449544,81.5,37.57272727272727,0,1,0.0
halfling,36.0,26.0,170.32000000000002,99.3,172.87420297969186,17.0,25.356818181818184,0,0,0.0
lizard,336.0,25.5,96.86500000000001,410.1,383.83803524363645,88.5,6.886363636363637,0,1,0.0
human,174.0,35.0,131.72500000000002,231.60000000000002,276.2863835034245,56.5,29.46136363636364,0,0,3435.0
halfling,60.0,13.0,166.585,132.9,198.7298507249349,19.0,31.220454545454547,0,0,0.0
halfling,69.0,11.5,123.01,86.7,141.57079547336625,26.5,24.477272727272727,0,0,0.0
lizard,351.0,36.5,146.66500000000002,324.0,287.3257687834532,70.0,4.345454545454546,0,0,0.0
lizard,234.0,33.5,104.33500000000001,395.40000000000003,403.8866547560254,83.0,8.938636363636364,0,1,0.0
halfling,54.0,15.5,131.72500000000002,86.7,208.3854779141644,21.0,27.311363636363637,0,0,0.0
lizard,300.0,36.0,129.235,387.0,335.90893788630893,74.0,8.547727272727272,0,1,0.0
orc,564.0,86.0,49.55500000000001,378.6,351.2766209205562,100.0,15.290909090909093,0,0,0.0
human,111.0,36.0,135.46,252.60000000000002,241.24864174684146,48.5,30.731818181818184,0,0,3820.0
halfling,66.0,18.0,142.93,97.2,176.16390849993417,13.0,27.40909090909091,0,0,0.0
lizard,360.0,24.0,142.93,315.6,332.01969881779536,66.0,7.7659090909090915,0,0,0.0
halfling,57.0,16.0,137.95000000000002,141.3,195.3670683372164,22.0,26.236363636363638,0,0,0.0
human,195.0,17.5,134.215,336.6,310.496128263355,60.5,24.575000000000003,0,0,3282.0
human,159.0,27.0,238.79500000000002,229.5,231.14979554630216,32.5,32.88181818181818,1,0,6439.0
human,141.0,22.5,210.16000000000003,225.3,277.951788743873,49.0,26.431818181818183,1,0,5674.0
orc,516.0,84.5,35.86,330.3,283.5184316759917,93.0,16.561363636363637,0,0,0.0
human,123.0,51.5,134.215,141.3,203.30357385432868,57.0,31.70909090909091,0,0,3846.0
orc,552.0,76.0,39.595000000000006,345.0,360.3246798229263,99.0,15.290909090909093,0,0,0.0
lizard,339.0,32.5,130.48000000000002,389.1,301.5702317004424,77.0,7.668181818181819,0,1,0.0
human,204.0,47.0,137.95000000000002,210.6,228.06984558892694,77.5,26.040909090909093,0,0,3585.0
halfling,30.0,3.5,159.115,101.4,178.6400048922298,25.5,27.01818181818182,0,0,0.0
orc,558.0,77.0,34.615,403.8,313.59656311343446,94.0,19.200000000000003,0,0,0.0
lizard,387.0,26.5,105.58000000000001,372.3,330.34079810308424,83.0,4.834090909090909,0,1,0.0
human,198.0,8.5,121.76500000000001,240.0,264.6140582085149,45.0,27.800000000000004,0,0,2762.0
human,117.0,27.5,233.81500000000003,177.0,266.0596367143524,48.0,29.754545454545458,1,0,6441.0
lizard,324.0,26.0,147.91000000000003,361.8,323.73176450570134,98.5,4.834090909090909,0,1,0.0
human,135.0,27.5,155.38000000000002,275.70000000000005,282.4788075630344,51.5,26.529545454545456,0,0,4173.0
halfling,105.0,7.0,147.91000000000003,158.1,218.9089547918086,17.0,24.86818181818182,0,0,0.0
winged_rat,387.0,44.5,35.86,282.0,298.1049418017952,75.5,41.775000000000006,0,1,0.0
halfling,78.0,12.5,151.645,145.5,191.563087575594,22.0,23.40227272727273,0,0,0.0
human,30.0,27.0,127.99000000000001,198.0,251.3998059105158,72.5,25.747727272727275,0,0,3921.0
human,66.0,11.0,157.87,294.6,314.41080077793333,72.0,31.70909090909091,0,0,4337.0
human,126.0,21.5,134.215,271.5,259.6678705178061,71.0,28.679545454545455,0,0,3562.0
winged_rat,363.0,39.5,69.47500000000001,374.40000000000003,355.8046102028363,60.5,33.76136363636364,0,1,0.0
lizard,372.0,27.0,146.66500000000002,361.8,352.7749018427646,76.5,5.5181818181818185,0,1,0.0
halfling,48.0,10.0,150.4,76.2,114.38377854736093,20.5,27.702272727272728,0,0,0.0
human,105.0,25.0,223.85500000000002,195.9,228.43917042620131,57.0,26.33409090909091,1,0,6283.0
winged_rat,375.0,31.0,48.31,366.0,338.57116099385985,85.5,38.15909090909091,0,1,0.0
halfling,18.0,20.5,166.585,72.0,190.56150056937162,28.5,26.920454545454547,0,0,0.0
orc,546.0,74.0,20.92,382.8,354.27352798560577,97.0,15.681818181818182,0,0,0.0
human,126.0,52.5,124.25500000000001,174.9,227.6652552010899,50.0,31.611363636363638,0,0,3560.0
human,72.0,34.0,144.175,279.9,294.1905893472591,71.5,28.386363636363637,0,0,4201.0
halfling,27.0,13.0,142.93,32.1,133.99217105563213,21.5,24.575000000000003,0,0,0.0
lizard,318.0,51.5,130.48000000000002,279.9,289.91636254350055,79.0,4.540909090909091,0,0,0.0
lizard,351.0,30.0,110.56,340.8,370.4853495389186,91.5,6.006818181818183,0,0,0.0
lizard,267.0,36.0,84.415,307.2,307.4292184290989,88.5,4.736363636363636,0,0,0.0
human,108.0,58.5,146.66500000000002,214.8,273.0610304820054,38.5,29.265909090909094,0,0,4325.0
orc,564.0,83.0,38.35,439.5,377.5101041504483,91.5,16.170454545454547,0,0,0.0
lizard,402.0,49.0,114.29500000000002,416.40000000000003,378.2225263598194,90.5,7.4727272727272736,0,1,0.0
human,162.0,19.5,223.85500000000002,195.9,271.8443056211057,49.5,25.845454545454547,1,0,5885.0
lizard,372.0,49.0,118.03000000000002,384.90000000000003,311.7529426673434,70.0,3.2704545454545455,0,1,0.0
lizard,342.0,21.0,167.83,397.5,330.2937735110362,81.5,5.2250000000000005,0,1,0.0
halfling,30.0,11.5,171.56500000000003,74.1,131.60612647184448,29.5,24.672727272727276,0,0,0.0
winged_rat,363.0,41.0,49.55500000000001,313.5,333.0985835740007,67.5,32.00227272727273,0,1,0.0
halfling,39.0,0.5,146.66500000000002,128.7,231.32866214965182,17.5,29.363636363636363,0,0,0.0
orc,585.0,83.0,8.47,330.3,298.8258375624141,100.0,15.975000000000001,0,0,0.0
lizard,306.0,39.0,134.215,307.2,292.126188576427,72.0,5.5181818181818185,0,0,0.0
orc,531.0,76.0,44.575,317.7,345.00830660953557,96.5,16.26818181818182,0,0,0.0
winged_rat,414.0,48.0,37.105000000000004,326.1,294.1278298561552,89.5,37.96363636363637,0,1,0.0
halfling,24.0,0.5,147.91000000000003,118.2,185.94207332667946,23.0,25.356818181818184,0,0,0.0
halfling,75.0,5.5,172.81,86.7,108.76042559239285,32.0,27.800000000000004,0,0,0.0
halfling,126.0,10.5,150.4,151.8,188.15302883538027,17.0,30.047727272727276,0,0,0.0
halfling,117.0,16.5,142.93,135.0,203.51971943891917,17.5,26.431818181818183,0,0,0.0
lizard,348.0,28.5,134.215,347.1,329.093330202409,76.5,4.736363636363636,0,1,0.0
halfling,51.0,7.5,134.215,65.7,175.4008892164738,22.0,23.011363636363637,0,0,0.0
winged_rat,384.0,42.5,29.635,357.6,364.6675495174656,95.5,38.84318181818182,0,1,0.0
lizard,378.0,34.0,114.29500000000002,267.3,338.07045977451946,68.5,7.4727272727272736,0,0,0.0
winged_rat,405.0,37.0,60.760000000000005,336.6,326.58128066611096,77.0,36.20454545454545,0,1,0.0
orc,480.0,84.5,45.82000000000001,450.0,402.1171008586365,100.0,15.193181818181818,0,0,0.0
orc,504.0,81.0,8.47,378.6,349.12720312869493,87.0,14.997727272727273,0,0,0.0
human,117.0,24.0,140.44,269.4,292.45567892096267,64.0,26.431818181818183,0,0,3848.0
winged_rat,375.0,35.5,69.47500000000001,328.2,282.0233887192957,83.5,35.52045454545455,0,1,0.0
halfling,12.0,2.0,130.48000000000002,135.0,177.31761951573878,19.0,25.747727272727275,0,0,0.0
human,282.0,24.0,134.215,330.3,351.77289315510205,65.0,27.800000000000004,0,0,3008.0
halfling,75.0,6.0,165.34,177.0,248.3893649749565,23.5,25.454545454545453,0,0,0.0
winged_rat,408.0,42.5,58.27,361.8,341.1704164684425,76.5,36.20454545454545,0,1,0.0
orc,570.0,81.5,45.82000000000001,363.90000000000003,310.315216539656,97.0,15.486363636363638,0,0,0.0
halfling,48.0,0.0,145.42000000000002,135.0,206.00003847195347,28.5,32.68636363636364,0,0,0.0
human,129.0,27.0,222.61,174.9,215.5194439185232,43.5,25.16136363636364,1,0,6082.0
winged_rat,393.0,37.5,49.55500000000001,374.40000000000003,380.6989867269265,90.0,36.497727272727275,0,1,0.0
halfling,33.0,1.5,144.175,48.900000000000006,148.9584149906094,18.5,26.725,0,0,0.0
human,174.0,40.0,120.52000000000001,279.9,298.5600495395737,68.5,28.48409090909091,0,0,3075.0
halfling,6.0,10.5,151.645,151.8,224.01464237061714,21.0,27.800000000000004,0,0,0.0
winged_rat,393.0,37.0,57.025000000000006,353.40000000000003,319.0742144125515,80.0,41.28636363636364,0,1,0.0
halfling,39.0,7.0,150.4,109.8,170.1295463865951,19.0,25.650000000000002,0,0,0.0
human,126.0,23.0,211.40500000000003,198.0,263.85663037176204,46.0,28.77727272727273,1,0,5809.0
lizard,264.0,28.0,146.66500000000002,351.3,361.67339764645175,64.5,4.443181818181818,0,1,0.0
winged_rat,399.0,38.0,65.74000000000001,340.8,324.5899300402287,78.0,38.84318181818182,0,1,0.0
lizard,318.0,37.0,141.685,384.90000000000003,360.28868859864536,80.0,6.006818181818183,0,1,0.0
winged_rat,399.0,39.0,40.84,340.8,348.9787447164526,81.5,30.92727272727273,0,1,0.0
halfling,57.0,11.5,161.60500000000002,137.10000000000002,174.1480710797494,23.5,27.01818181818182,0,0,0.0
orc,516.0,80.5,8.47,450.0,399.37697855945964,93.5,15.388636363636365,0,0,0.0
